                                            id                                             |             time              | attrstring |                                                                                                                value                                                                                                                
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A2/Filter_Sign_Reset               | 2011-08-11 00:01:00+09        |            | true
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A2/Error_Code                      | 2011-08-11 00:01:00+09        |            | 0
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A2/DB                              | 2011-08-11 00:01:00+09        |            | 30.75
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A2/Onoff_Status                    | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A2/MODE                            | 2011-08-11 00:01:00+09        |            | 1
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A2/Alarm_Status                    | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A3/MODE                            | 2011-08-11 00:01:00+09        |            | 1
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A3/Onoff_Status                    | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A3/SWC                             | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A3/Filter_Sign_Reset               | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A3/Error_Code                      | 2011-08-11 00:01:00+09        |            | 0
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A3/Communicaiton_Status            | 2011-08-11 00:01:00+09        |            | ? 24 Communication with the Remote Device Failed : STATUS_FLAGS: _Error[error-class=object,error-code=unknown-object] read: ? 24 Communication with the Remote Device Failed : _Error[error-class=object,error-code=unknown-object]
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A3/Settemp_Command                 | 2011-08-11 00:01:00+09        |            | 28.0
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A3/Fanspeed_Command                | 2011-08-11 00:01:00+09        |            | 1
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A3/Alarm_Status                    | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A3/Fanspeed_Status                 | 2011-08-11 00:01:00+09        |            | 1
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A3/DB                              | 2011-08-11 00:01:00+09        |            | 30.0
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A3/Mode_Status                     | 2011-08-11 00:01:00+09        |            | 1
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A3/Remocon_Lock_Unlock             | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A4/Remocon_Lock_Unlock             | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A4/MODE                            | 2011-08-11 00:01:00+09        |            | 1
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A4/SWC                             | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A4/Mode_Status                     | 2011-08-11 00:01:00+09        |            | 1
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A4/DB                              | 2011-08-11 00:01:00+09        |            | 30.0
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A4/Fanspeed_Command                | 2011-08-11 00:01:00+09        |            | 1
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A4/Fanspeed_Status                 | 2011-08-11 00:01:00+09        |            | 1
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A4/Onoff_Status                    | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A4/Communicaiton_Status            | 2011-08-11 00:01:00+09        |            | ? 24 Communication with the Remote Device Failed : STATUS_FLAGS: _Error[error-class=object,error-code=unknown-object] read: ? 24 Communication with the Remote Device Failed : _Error[error-class=object,error-code=unknown-object]
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A4/Alarm_Status                    | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A4/Settemp_Command                 | 2011-08-11 00:01:00+09        |            | 28.0
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A4/Filter_Sign_Reset               | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A4/Error_Code                      | 2011-08-11 00:01:00+09        |            | 0
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/241-1/Remocon_Lock_Unlock             | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/241-1/Onoff_Status                    | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/241-1/Fanspeed_Status                 | 2011-08-11 00:01:00+09        |            | 1
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/241-1/Fanspeed_Command                | 2011-08-11 00:01:00+09        |            | 1
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/241-1/Error_Code                      | 2011-08-11 00:01:00+09        |            | 0
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/241-1/Mode_Status                     | 2011-08-11 00:01:00+09        |            | 1
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/241-1/Settemp_Command                 | 2011-08-11 00:01:00+09        |            | 28.0
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/241-1/Filter_Sign_Reset               | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/241-1/Alarm_Status                    | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/241-1/SWC                             | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/241-1/DB                              | 2011-08-11 00:01:00+09        |            | 29.75
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/241-1/MODE                            | 2011-08-11 00:01:00+09        |            | 1
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/241-1/Communicaiton_Status            | 2011-08-11 00:01:00+09        |            | ? 24 Communication with the Remote Device Failed : STATUS_FLAGS: _Error[error-class=object,error-code=unknown-object] read: ? 24 Communication with the Remote Device Failed : _Error[error-class=object,error-code=unknown-object]
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/242/Filter_Sign_Reset                 | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/242/Error_Code                        | 2011-08-11 00:01:00+09        |            | 0
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/242/Communicaiton_Status              | 2011-08-11 00:01:00+09        |            | ? 24 Communication with the Remote Device Failed : STATUS_FLAGS: _Error[error-class=object,error-code=unknown-object] read: ? 24 Communication with the Remote Device Failed : _Error[error-class=object,error-code=unknown-object]
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/242/Remocon_Lock_Unlock               | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/242/DB                                | 2011-08-11 00:01:00+09        |            | 29.75
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/242/Fanspeed_Status                   | 2011-08-11 00:01:00+09        |            | 2
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/242/Onoff_Status                      | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/242/Settemp_Command                   | 2011-08-11 00:01:00+09        |            | 27.0
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/242/SWC                               | 2011-08-11 00:01:00+09        |            | false
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/04F/242/Fanspeed_Command                  | 2011-08-11 00:01:00+09        |            | 3
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/9F/L-9-3_AC                               | 2011-08-11 00:01:00+09        |            | 33999.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/9F/EHP/Pana_DLL1/PAC9-5/92C               | 2011-08-11 00:01:00+09        |            | 1198.28
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/9F/LIGHT/Pana_DLL1/92A1-A4                | 2011-08-11 00:01:00+09        |            | 860.35
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/9F/EHP/Pana_DLL2/PAC9-6/93C               | 2011-08-11 00:01:00+09        |            | 2140.56
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/9F/LIGHT/Pana_DLL2/93C1-C2                | 2011-08-11 00:01:00+09        |            | 1749.40
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/9F/EHP/Pana_DLL1/PAC9-2/92B               | 2011-08-11 00:01:00+09        |            | 1255.89
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/9F/L-9-2_AC                               | 2011-08-11 00:01:00+09        |            | 33897.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/9F/LIGHT/Pana_DLL1/91A1-A4                | 2011-08-11 00:01:00+09        |            | 285.31
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/9F/LIGHT/Pana_DLL2/92B                    | 2011-08-11 00:01:00+09        |            | 1170.39
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL2/PACB-10                 | 2011-08-11 00:01:00+09        |            | 0.72
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL2/PACB-3                  | 2011-08-11 00:01:00+09        |            | 1350.81
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL2/PACB-4                  | 2011-08-11 00:01:00+09        |            | 22.44
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL2/PACB-9                  | 2011-08-11 00:01:00+09        |            | 0.12
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/ETC/Pana_DLL2/N2_GEN                  | 2011-08-11 00:01:00+09        |            | 3117.85
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL1/PACB-11                 | 2011-08-11 00:01:00+09        |            | 984.38
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/ETC/Pana_DLL2/CP1-1                   | 2011-08-11 00:01:00+09        |            | 495.94
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL1/PACB-12                 | 2011-08-11 00:01:00+09        |            | 925.82
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL1/PACB-1                  | 2011-08-11 00:01:00+09        |            | 21950.08
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL1/PACB-2                  | 2011-08-11 00:01:00+09        |            | 1381.86
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL1/PACB-5                  | 2011-08-11 00:01:00+09        |            | 3015.03
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL1/PACB-6                  | 2011-08-11 00:01:00+09        |            | 841.52
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL1/PACB-7                  | 2011-08-11 00:01:00+09        |            | 1300.52
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL1/PACB-8-1                | 2011-08-11 00:01:00+09        |            | 73.43
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL1/PACB-8-2                | 2011-08-11 00:01:00+09        |            | 73.91
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/B1F/EHP/Pana_DLL2/CP1                     | 2011-08-11 00:01:00+09        |            | 9468.94
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/6F-8F/GHP/Pana_DLL2/6F-8F_GHP             | 2011-08-11 00:01:00+09        |            | 3651.81
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/EHP/Pana_DLL1/PAC10-3/101C1-C2        | 2011-08-11 00:01:00+09        |            | 1285.46
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/EHP/Pana_DLL1/Additional/101D1        | 2011-08-11 00:01:00+09        |            | 2116.56
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/LIGHT/Pana_DLL1/101D1-D4              | 2011-08-11 00:01:00+09        |            | 416.29
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/LIGHT/Pana_DLL2/103C1-C2              | 2011-08-11 00:01:00+09        |            | 2403.70
 http://gw.espdragon.jp/EngBldg2/06F/62D2/POWER_N                                          | 2011-08-11 00:01:00+09        |            | 1.00
 http://gw.espdragon.jp/EngBldg2/06F/62D2/LIGHT                                            | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/62D2/GHP                                              | 2011-08-11 00:01:00+09        |            | 0.06
 http://gw.espdragon.jp/EngBldg2/06F/62D1/POWER_N                                          | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/62D1/LIGHT                                            | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/62D1/GHP                                              | 2011-08-11 00:01:00+09        |            | 0.06
 http://gw.espdragon.jp/EngBldg2/06F/61D4/POWER_N                                          | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/61D4/LIGHT                                            | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/61D4/GHP                                              | 2011-08-11 00:01:00+09        |            | 0.06
 http://gw.espdragon.jp/EngBldg2/06F/61D3/POWER_N                                          | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/61D3/LIGHT                                            | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/61D3/GHP                                              | 2011-08-11 00:01:00+09        |            | 0.06
 http://gw.espdragon.jp/EngBldg2/06F/61D2/POWER_H                                          | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/61D2/POWER_N                                          | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/61D2/LIGHT                                            | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/61D2/GHP                                              | 2011-08-11 00:01:00+09        |            | 0.06
 http://gw.espdragon.jp/EngBldg2/06F/61D1/POWER_N                                          | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/61D1/LIGHT                                            | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/61D1/GHP                                              | 2011-08-11 00:01:00+09        |            | 0.06
 http://gw.espdragon.jp/EngBldg2/06F/63C2/POWER_H                                          | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/63C2/POWER_N                                          | 2011-08-11 00:01:00+09        |            | 8.00
 http://gw.espdragon.jp/EngBldg2/06F/63C2/LIGHT                                            | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/63C1/POWER_H                                          | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/63C1/POWER_N                                          | 2011-08-11 00:01:00+09        |            | 2.00
 http://gw.espdragon.jp/EngBldg2/06F/63C1/LIGHT                                            | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/63C1/EHP                                              | 2011-08-11 00:01:00+09        |            | 5.40
 http://gw.espdragon.jp/EngBldg2/06F/62C2/POWER_H                                          | 2011-08-11 00:01:00+09        |            | 4.00
 http://gw.espdragon.jp/EngBldg2/06F/62C2/POWER_N                                          | 2011-08-11 00:01:00+09        |            | 4.00
 http://gw.espdragon.jp/EngBldg2/06F/62C2/LIGHT                                            | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/62C2/EHP                                              | 2011-08-11 00:01:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/62C1/POWER_H                                          | 2011-08-11 00:01:00+09        |            | 0.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/L-10-2_AC                             | 2011-08-11 00:01:00+09        |            | 25493.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/EHP/Pana_DLL2/PAC10-5/103C1-C2        | 2011-08-11 00:01:00+09        |            | 2748.75
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/L-10-1_AC                             | 2011-08-11 00:01:00+09        |            | 22740.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/EHP/Pana_DLL2/Additional/102D3        | 2011-08-11 00:01:00+09        |            | 101.19
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/LIGHT/Pana_DLL1/102C1-C2              | 2011-08-11 00:01:00+09        |            | 2202.83
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/LIGHT/Pana_DLL2/103D1-D4              | 2011-08-11 00:01:00+09        |            | 354.47
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/EHP/Pana_DLL1/PAC10-2/102B1-B2        | 2011-08-11 00:01:00+09        |            | 1422.11
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/EPS3                                  | 2011-08-11 00:01:00+09        |            | 812.89
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/EPS4                                  | 2011-08-11 00:01:00+09        |            | 226.52
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/LIGHT/Pana_DLL1/101B                  | 2011-08-11 00:01:00+09        |            | 633.56
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/LIGHT/Pana_DLL1/101C1-C2              | 2011-08-11 00:01:00+09        |            | 1837.53
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/EHP/Pana_DLL1/PAC10-4/102C1-C2        | 2011-08-11 00:01:00+09        |            | 1683.72
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/LIGHT/Pana_DLL2/102D1-D4              | 2011-08-11 00:01:00+09        |            | 341.73
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/LIGHT/Pana_DLL1/102A1-A4              | 2011-08-11 00:01:00+09        |            | 308.61
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/L-10-4_AC                             | 2011-08-11 00:01:00+09        |            | 28729.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102A1                                 | 2011-08-11 00:01:00+09        |            | 2123.33
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/EHP/Pana_DLL1/PAC10-6/ServerRoom      | 2011-08-11 00:01:00+09        |            | 15470.28
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/102B1                                 | 2011-08-11 00:01:00+09        |            | 3956.73
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/EHP/Pana_DLL1/PAC10-1/101B            | 2011-08-11 00:01:00+09        |            | 639.10
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/L-10-3_AC                             | 2011-08-11 00:01:00+09        |            | 43536.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/L-10-1_GAC                            | 2011-08-11 00:01:00+09        |            | 2054.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/LIGHT/Pana_DLL1/101A1-A4              | 2011-08-11 00:01:00+09        |            | 382.78
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/10F/LIGHT/Pana_DLL2/102B1-B2              | 2011-08-11 00:01:00+09        |            | 892.10
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/L-12-1_AC                             | 2011-08-11 00:01:00+09        |            | 22551.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/EHP/Pana_DLL1/PAC12-4/122C1-C2        | 2011-08-11 00:01:00+09        |            | 4815.29
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/LIGHT/Pana_DLL2/122B1-B2              | 2011-08-11 00:01:00+09        |            | 2036.67
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/LIGHT/Pana_DLL1/121A1-A4              | 2011-08-11 00:01:00+09        |            | 720.25
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/LIGHT/Pana_DLL2/123C1-C2              | 2011-08-11 00:01:00+09        |            | 1672.99
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/EHP/Pana_DLL1/PAC12-6/ServerRoom      | 2011-08-11 00:01:00+09        |            | 4186.26
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/LIGHT/Pana_DLL1/121D1-D4              | 2011-08-11 00:01:00+09        |            | 1617.35
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/LIGHT/Pana_DLL1/121B                  | 2011-08-11 00:01:00+09        |            | 493.06
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/EHP/Pana_DLL1/PAC12-1/121B            | 2011-08-11 00:01:00+09        |            | 987.92
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/L-12-4_AC                             | 2011-08-11 00:01:00+09        |            | 28219.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/L-12-1_GAC                            | 2011-08-11 00:01:00+09        |            | 1548.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/EHP/Pana_DLL1/PAC12-3/121C1-C2        | 2011-08-11 00:01:00+09        |            | 1245.53
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/EHP/Pana_DLL2/PAC12-5/123C1-C2        | 2011-08-11 00:01:00+09        |            | 3145.22
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/L-12-3_AC                             | 2011-08-11 00:01:00+09        |            | 55323.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/LIGHT/Pana_DLL2/123D1-D4              | 2011-08-11 00:01:00+09        |            | 676.05
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/LIGHT/Pana_DLL1/122C1-C2              | 2011-08-11 00:01:00+09        |            | 4050.47
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/L-12-2_AC                             | 2011-08-11 00:01:00+09        |            | 32306.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/LIGHT/Pana_DLL2/122D1-D4              | 2011-08-11 00:01:00+09        |            | 574.24
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/EHP/Pana_DLL1/PAC12-2/122B1-B2        | 2011-08-11 00:01:00+09        |            | 2624.47
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/LIGHT/Pana_DLL1/121C1-C2              | 2011-08-11 00:01:00+09        |            | 746.14
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/12F/LIGHT/Pana_DLL1/122A1-A4              | 2011-08-11 00:01:00+09        |            | 1120.67
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/2F/L-2-2_AC                               | 2011-08-11 00:01:00+09        |            | 17916.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/2F/L-2-1_AC                               | 2011-08-11 00:01:00+09        |            | 21431.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/2F/L-2-1_GAC                              | 2011-08-11 00:01:00+09        |            | 7625.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/2F/EHP/Pana_DLL1/PAC2-1                   | 2011-08-11 00:01:00+09        |            | 1392.38
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/2F/L-2-3_AC                               | 2011-08-11 00:01:00+09        |            | 17315.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/4F/L-4-2_AC                               | 2011-08-11 00:01:00+09        |            | 30301.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/4F/L-4-1_AC                               | 2011-08-11 00:01:00+09        |            | 18811.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/4F/L-4-1_GAC                              | 2011-08-11 00:01:00+09        |            | 1534.00
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/6F/LIGHT/Pana_DLL1/61D1-D4                | 2011-08-11 00:01:00+09        |            | 835.57
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/6F/LIGHT/Pana_DLL2/63A1-A4                | 2011-08-11 00:01:00+09        |            | 442.27
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/6F/EHP/Pana_DLL1/PAC6-7/62C1-C2           | 2011-08-11 00:01:00+09        |            | 2141.31
 http://fiap-gw.gutp.ic.i.u-tokyo.ac.jp/EngBldg2/6F/L-6-1_AC                               | 2011-08-11 00:01:00+09        |            | 29349.00
